net,length_um
datamem.mem\[50\]\[16\],12.66
datamem.mem\[5\]\[28\],12.66
datamem.mem\[6\]\[30\],12.66
datamem.wr_din0\[26\],12.66
dp._0500_,12.66
dp.regfile._04284_,12.66
net2185,12.66
net3004,12.66
net5147,12.66
datamem.mem\[106\]\[9\],12.65
datamem.mem\[114\]\[6\],12.645
cu.immed_genEX.inst\[9\],12.64
datamem._09008_,12.64
datamem._10559_,12.64
datamem._10604_,12.64
datamem._11085_,12.64
datamem.mem\[13\]\[11\],12.64
datamem.mem\[54\]\[9\],12.64
datamem.mem\[78\]\[13\],12.64
dp.funit.alu.lu._058_,12.64
dp.funit.s.reg_H\[2\],12.64
dp.regfile._01710_,12.64
dp.regfile._01779_,12.64
dp.regfile._02730_,12.64
dp.regfile._05229_,12.64
dp.regfile.mem\[12\]\[16\],12.64
dp.regfile.mem\[3\]\[12\],12.64
net2964,12.64
datamem.mem\[90\]\[16\],12.625
net267,12.62
datamem._05482_,12.62
datamem._07900_,12.62
datamem._08088_,12.62
datamem._08707_,12.62
datamem._08832_,12.62
datamem._09082_,12.62
datamem._09285_,12.62
datamem._09439_,12.62
datamem._09924_,12.62
datamem._09932_,12.62
datamem._11016_,12.62
datamem._11491_,12.62
datamem._12116_,12.62
datamem._12733_,12.62
datamem.mem\[23\]\[22\],12.62
datamem.mem\[27\]\[15\],12.62
datamem.mem\[45\]\[22\],12.62
dp.funit._015_,12.62
dp.funit._078_,12.62
dp.funit.alu.lu._044_,12.62
dp.funit.alu.rcas.carry_connector\[2\],12.62
net2038,12.62
net2647,12.62
net5379,12.62
datamem._00458_,12.605
datamem._03633_,12.605
datamem.mem\[2\]\[10\],12.605
datamem._11535_,12.6
datamem.mem\[110\]\[20\],12.6
datamem.mem\[12\]\[22\],12.6
datamem.mem\[25\]\[2\],12.6
datamem.mem\[42\]\[26\],12.6
datamem.mem\[61\]\[14\],12.6
datamem.mem\[83\]\[17\],12.6
datamem.mem\[92\]\[27\],12.6
dp.regfile._01842_,12.6
dp.regfile._02439_,12.6
dp.regfile._04066_,12.6
dp.regfile.mem\[2\]\[8\],12.6
datamem._00529_,12.595
datamem._02023_,12.585
datamem._02800_,12.585
datamem.mem\[114\]\[15\],12.585
datamem.mem\[126\]\[3\],12.585
datamem.mem\[34\]\[0\],12.585
datamem.mem\[38\]\[20\],12.585
datamem.mem\[38\]\[21\],12.585
datamem.mem\[42\]\[30\],12.585
datamem.mem\[46\]\[6\],12.585
datamem.mem\[50\]\[23\],12.585
dp.regfile._01991_,12.585
cu.immed_genMEM._00_,12.58
cu.pc_updater._174_,12.58
datamem._04438_,12.58
datamem._06513_,12.58
datamem._08323_,12.58
datamem._08466_,12.58
datamem._08737_,12.58
datamem._08769_,12.58
datamem._09265_,12.58
datamem._09348_,12.58
datamem._09930_,12.58
datamem._09958_,12.58
datamem._10023_,12.58
datamem._10303_,12.58
datamem._10942_,12.58
datamem._11436_,12.58
datamem._11836_,12.58
datamem.mem\[30\]\[13\],12.58
datamem.mem\[55\]\[16\],12.58
dp._0430_,12.58
dp.funit.s.reg_B\[9\],12.58
dp.funit.s.sr.genblk1\[1\].genblk1\[26\].genblk1.mx.o_mux,12.58
net1292,12.58
dp.regfile._01360_,12.58
dp.regfile._03195_,12.58
net2237,12.58
net2732,12.58
net3576,12.58
net5015,12.58
net6062,12.58
datamem.mem\[114\]\[23\],12.57
datamem.mem\[22\]\[16\],12.57
datamem.mem\[22\]\[9\],12.57
datamem.mem\[26\]\[2\],12.565
datamem._04535_,12.56
datamem._04630_,12.56
datamem._06020_,12.56
datamem._07901_,12.56
datamem._12704_,12.56
datamem.mem\[113\]\[2\],12.56
datamem.mem\[123\]\[31\],12.56
net2083,12.56
datamem._02705_,12.545
datamem._03437_,12.545
datamem.mem\[26\]\[27\],12.545
datamem.mem\[86\]\[11\],12.545
datamem._01624_,12.54
datamem._02741_,12.54
datamem._06128_,12.54
datamem._07125_,12.54
datamem._07596_,12.54
datamem._08178_,12.54
datamem._08969_,12.54
datamem._09384_,12.54
datamem._09608_,12.54
datamem._11083_,12.54
datamem.mem\[54\]\[20\],12.54
datamem.mem\[54\]\[8\],12.54
datamem.mem\[75\]\[15\],12.54
datamem.mem\[94\]\[27\],12.54
dp.regfile.mem\[7\]\[12\],12.54
net3647,12.54
net4998,12.54
net5225,12.54
datamem._07795_,12.52
datamem._07982_,12.52
datamem._08834_,12.52
dp.regfile._02240_,12.52
dp.regfile._04884_,12.52
net4495,12.52
net5101,12.52
net6046,12.52
datamem.mem\[123\]\[17\],12.51
datamem.mem\[83\]\[7\],12.51
datamem._06565_,12.5
datamem._08348_,12.5
datamem._09729_,12.5
datamem._11029_,12.5
datamem._12213_,12.5
datamem.mem\[105\]\[14\],12.5
datamem.mem\[108\]\[13\],12.5
datamem.mem\[121\]\[31\],12.5
datamem.mem\[36\]\[5\],12.5
datamem.mem\[48\]\[5\],12.5
datamem.mem\[80\]\[27\],12.5
datamem.mem\[81\]\[5\],12.5
datamem.mem\[88\]\[27\],12.5
datamem.mem\[9\]\[27\],12.5
dp._0531_,12.5
dp._0542_,12.5
dp.funit.alu.rcas.ripple\[16\].full_adder._0_,12.5
dp.regfile._01030_,12.5
dp.regfile._03003_,12.5
dp.regfile._03873_,12.5
dp.regfile._05011_,12.5
net5111,12.5
cu.pc_updater._099_,12.48
datamem._05390_,12.48
datamem._09009_,12.48
datamem._10196_,12.48
datamem._10237_,12.48
datamem.mem\[28\]\[26\],12.48
datamem.mem\[71\]\[27\],12.48
dp._0120_,12.48
dp.regfile._02271_,12.48
dp.regfile._05274_,12.48
net1386,12.48
net1509,12.48
net4549,12.48
net5561,12.48
datamem.mem\[114\]\[21\],12.465
datamem.mem\[26\]\[8\],12.465
datamem.mem\[42\]\[29\],12.465
cu.pcIFID.D\[3\],12.46
datamem._12387_,12.46
datamem.mem\[101\]\[25\],12.46
datamem.mem\[107\]\[0\],12.46
datamem.mem\[109\]\[3\],12.46
datamem.mem\[112\]\[8\],12.46
datamem.mem\[37\]\[21\],12.46
datamem.mem\[40\]\[4\],12.46
datamem.mem\[41\]\[25\],12.46
datamem.mem\[60\]\[10\],12.46
datamem.mem\[61\]\[25\],12.46
datamem.mem\[79\]\[13\],12.46
datamem.mem\[89\]\[30\],12.46
datamem.mem\[91\]\[6\],12.46
dp._0053_,12.46
dp.regfile._02629_,12.46
dp.regfile._04712_,12.46
dp.regfile.mem\[5\]\[6\],12.46
net2693,12.46
net3614,12.46
net5546,12.46
net5665,12.46
datamem._00848_,12.445
datamem.mem\[74\]\[1\],12.445
cu.immEX\[8\],12.44
datamem._04812_,12.44
datamem._08002_,12.44
datamem._11561_,12.44
datamem.mem\[12\]\[18\],12.44
datamem.mem\[35\]\[26\],12.44
datamem.mem\[39\]\[11\],12.44
dp.regfile._04335_,12.44
dp.regfile.mem\[3\]\[18\],12.44
net2650,12.44
net2992,12.44
net5174,12.44
net5413,12.44
net5476,12.44
net5547,12.44
datamem._03865_,12.425
datamem.mem\[22\]\[8\],12.425
datamem.mem\[82\]\[14\],12.425
cu.immEX\[15\],12.42
datamem._06094_,12.42
datamem._09689_,12.42
datamem._09882_,12.42
datamem._11413_,12.42
datamem._12343_,12.42
datamem.mem\[101\]\[11\],12.42
datamem.mem\[103\]\[27\],12.42
datamem.mem\[105\]\[4\],12.42
datamem.mem\[109\]\[24\],12.42
datamem.mem\[113\]\[23\],12.42
datamem.mem\[19\]\[17\],12.42
datamem.mem\[33\]\[20\],12.42
datamem.mem\[47\]\[23\],12.42
datamem.mem\[63\]\[20\],12.42
datamem.mem\[63\]\[5\],12.42
datamem.mem\[71\]\[25\],12.42
datamem.mem\[87\]\[15\],12.42
datamem.mem\[87\]\[5\],12.42
datamem.mem\[94\]\[15\],12.42
dp.funit.s.reg_B\[21\],12.42
dp.funit.s.sr.genblk1\[0\].genblk1\[3\].genblk1.mx._0_,12.42
dp.regfile._04597_,12.42
dp.regfile._04827_,12.42
dp.regfile._04873_,12.42
dp.regfile.mem\[12\]\[29\],12.42
dp.regfile.mem\[6\]\[12\],12.42
net2304,12.42
net2350,12.42
net3211,12.42
net3334,12.42
net3650,12.42
net4145,12.42
net5326,12.42
net5427,12.42
datamem._01215_,12.415
datamem._00140_,12.405
datamem._01471_,12.405
dp.regfile._01733_,12.405
datamem._02065_,12.4
datamem._06074_,12.4
datamem._10232_,12.4
datamem._11888_,12.4
datamem._12728_,12.4
dp._0154_,12.4
dp.funit.s.sr.genblk1\[0\].genblk1\[25\].genblk1.mx._0_,12.4
dp.regfile._02445_,12.4
dp.regfile.mem\[26\]\[31\],12.4
net1942,12.4
net2856,12.4
datamem._04931_,12.38
datamem._12798_,12.38
datamem.mem\[1\]\[14\],12.38
datamem.mem\[21\]\[28\],12.38
datamem.mem\[73\]\[31\],12.38
datamem.mem\[87\]\[31\],12.38
net917,12.38
dp.regfile._02820_,12.38
net2054,12.38
net4443,12.38
datamem._00074_,12.365
datamem._02390_,12.365
dp.regfile._03413_,12.36
dp.regfile._05442_,12.36
net3317,12.36
net3350,12.36
net3377,12.36
net5183,12.36
datamem._00595_,12.345
datamem._01600_,12.345
datamem.mem\[18\]\[12\],12.345
datamem.mem\[2\]\[25\],12.345
datamem._05036_,12.34
datamem._07981_,12.34
datamem.mem\[119\]\[15\],12.34
datamem.mem\[15\]\[26\],12.34
datamem.mem\[40\]\[28\],12.34
datamem.mem\[49\]\[21\],12.34
datamem.mem\[4\]\[30\],12.34
datamem.mem\[52\]\[8\],12.34
dp._0239_,12.34
dp.funit.s.reg_H\[0\],12.34
dp.regfile._02768_,12.34
dp.regfile._03996_,12.34
dp.regfile.mem\[18\]\[29\],12.34
dp.regfile.mem\[31\]\[2\],12.34
dp.regfile.mem\[6\]\[9\],12.34
net1577,12.34
net5347,12.34
net6056,12.34
datamem._01524_,12.325
datamem._03254_,12.325
datamem._04989_,12.32
datamem._06955_,12.32
dp._0192_,12.32
net1308,12.32
net2175,12.32
net3045,12.32
datamem._02442_,12.305
cu.instIDEX.D\[7\],12.3
datamem._11454_,12.3
datamem._12481_,12.3
datamem._12553_,12.3
datamem.mem\[127\]\[30\],12.3
dp.funit.s.sr.genblk1\[2\].genblk1\[9\].genblk1.mx.o_mux,12.3
dp.regfile._05457_,12.3
dp.regfile._05531_,12.3
net2432,12.3
net3066,12.3
net4175,12.3
datamem._00616_,12.285
datamem._03471_,12.285
datamem._04049_,12.285
cu.cwordMEM\[21\],12.28
cu.immed_genMEM.inst\[26\],12.28
datamem._12391_,12.28
datamem.mem\[53\]\[12\],12.28
datamem.mem\[69\]\[11\],12.28
net317,12.28
net661,12.28
net1366,12.28
net1912,12.28
net4073,12.28
datamem.mem\[111\]\[24\],12.27
datamem._02751_,12.265
datamem._02900_,12.265
datamem.mem\[10\]\[2\],12.265
datamem.mem\[50\]\[13\],12.265
cu.pc_updater.r\[18\],12.26
datamem._07614_,12.26
datamem._10163_,12.26
datamem._10518_,12.26
datamem.mem\[107\]\[21\],12.26
datamem.mem\[116\]\[21\],12.26
datamem.mem\[127\]\[24\],12.26
datamem.mem\[29\]\[18\],12.26
datamem.mem\[54\]\[23\],12.26
datamem.mem\[64\]\[15\],12.26
dp.regfile._02165_,12.26
dp.regfile._03128_,12.26
net1327,12.26
datamem._02848_,12.245
cu.pc_updater._178_,12.24
datamem._04140_,12.24
datamem._06016_,12.24
datamem._06669_,12.24
datamem._07760_,12.24
datamem._08058_,12.24
datamem._08091_,12.24
datamem._08263_,12.24
datamem._09423_,12.24
datamem._11193_,12.24
datamem._12400_,12.24
datamem.mem\[125\]\[0\],12.24
datamem.mem\[32\]\[31\],12.24
datamem.mem\[44\]\[20\],12.24
datamem.mem\[76\]\[14\],12.24
datamem.mem\[76\]\[3\],12.24
dp._0491_,12.24
dp.funit.alu.Logical_result\[29\],12.24
dp.funit.alu._017_,12.24
dp.funit.s._006_,12.24
dp.regfile._02154_,12.24
dp.regfile._02869_,12.24
dp.regfile._05433_,12.24
dp.regfile.mem\[23\]\[16\],12.24
net1666,12.24
net3474,12.24
net4153,12.24
net4906,12.24
net5335,12.24
datamem._01232_,12.225
datamem._03179_,12.225
datamem._05366_,12.22
datamem._05455_,12.22
datamem._05867_,12.22
datamem.mem\[104\]\[9\],12.22
datamem.mem\[23\]\[24\],12.22
datamem.mem\[35\]\[28\],12.22
datamem.mem\[48\]\[19\],12.22
datamem.mem\[7\]\[22\],12.22
dp.regfile.mem\[3\]\[11\],12.22
dp.regfile.mem\[9\]\[18\],12.22
datamem._01323_,12.205
datamem._01563_,12.205
datamem._02773_,12.205
cu.pc_updater.A\[17\],12.2
datamem._04385_,12.2
datamem._05477_,12.2
datamem._07048_,12.2
datamem._08145_,12.2
datamem._10720_,12.2
datamem.mem\[118\]\[13\],12.2
datamem.mem\[13\]\[2\],12.2
datamem.mem\[41\]\[8\],12.2
datamem.mem\[4\]\[6\],12.2
datamem.mem\[71\]\[8\],12.2
datamem.mem\[79\]\[3\],12.2
datamem.mem\[91\]\[10\],12.2
net1378,12.2
net1596,12.2
net1843,12.2
net2574,12.2
net3767,12.2
net3853,12.2
datamem.mem\[126\]\[4\],12.19
datamem.mem\[66\]\[29\],12.19
datamem._00358_,12.185
cu.instr_decEX._06_,12.18
cu.pcEX\[31\],12.18
datamem._05230_,12.18
datamem._06265_,12.18
datamem._06378_,12.18
datamem._08181_,12.18
datamem._08416_,12.18
datamem._09629_,12.18
datamem._10468_,12.18
datamem._12080_,12.18
datamem.mem\[109\]\[18\],12.18
datamem.mem\[47\]\[5\],12.18
datamem.mem\[67\]\[22\],12.18
datamem.mem\[73\]\[5\],12.18
datamem.mem\[75\]\[3\],12.18
datamem.mem\[91\]\[12\],12.18
dp._0148_,12.18
net713,12.18
dp.regfile._02941_,12.18
dp.regfile._03434_,12.18
dp.regfile.mem\[13\]\[6\],12.18
net4161,12.18
datamem._02528_,12.165
datamem._04326_,12.16
datamem._05213_,12.16
datamem._05302_,12.16
datamem._05905_,12.16
datamem._06164_,12.16
datamem._06197_,12.16
datamem._06351_,12.16
datamem._06919_,12.16
datamem._07615_,12.16
datamem._09693_,12.16
datamem._10095_,12.16
datamem._10189_,12.16
datamem._10474_,12.16
datamem._12197_,12.16
datamem.mem\[28\]\[2\],12.16
datamem.mem\[74\]\[6\],12.16
datamem.mem\[75\]\[9\],12.16
datamem.mem\[94\]\[4\],12.16
net1034,12.16
dp.regfile._01707_,12.16
dp.regfile._02368_,12.16
dp.regfile._03282_,12.16
dp.regfile._05248_,12.16
net1555,12.16
net1905,12.16
net2748,12.16
net2910,12.16
net3131,12.16
net3173,12.16
net3318,12.16
net3605,12.16
net4734,12.16
datamem._07541_,12.14
datamem._08679_,12.14
datamem._10987_,12.14
datamem.mem\[100\]\[15\],12.14
datamem.mem\[103\]\[23\],12.14
datamem.mem\[83\]\[2\],12.14
datamem.mem\[8\]\[24\],12.14
datamem.mem\[9\]\[9\],12.14
dp._0356_,12.14
dp.funit._010_,12.14
dp.regfile.mem\[23\]\[13\],12.14
datamem.mem\[51\]\[14\],12.13
datamem._02120_,12.125
datamem.mem\[122\]\[13\],12.125
datamem.mem\[2\]\[22\],12.125
datamem.mem\[34\]\[13\],12.125
datamem.mem\[82\]\[23\],12.125
datamem.mem\[82\]\[25\],12.125
datamem._05379_,12.12
datamem._05994_,12.12
datamem._08072_,12.12
datamem._08236_,12.12
datamem._08556_,12.12
datamem._09034_,12.12
datamem._09834_,12.12
dp.funit.alu.rcas.ripple\[7\].full_adder._2_,12.12
net331,12.12
dp.regfile._02809_,12.12
dp.regfile._03693_,12.12
net1381,12.12
net1580,12.12
net4290,12.12
net4531,12.12
net5110,12.12
net5340,12.12
datamem.mem\[98\]\[18\],12.11
dp.regfile._01025_,12.105
datamem._05812_,12.1
datamem._06472_,12.1
datamem._10096_,12.1
datamem._12606_,12.1
datamem.mem\[1\]\[23\],12.1
datamem.mem\[31\]\[13\],12.1
datamem.mem\[67\]\[26\],12.1
datamem.mem\[89\]\[17\],12.1
datamem.mem\[8\]\[26\],12.1
dp.funit.alu.rcas.ripple\[29\].full_adder._2_,12.1
dp.funit.s._069_,12.1
dp.regfile._02486_,12.1
dp.regfile._02623_,12.1
dp.regfile._04361_,12.1
dp.regfile.mem\[7\]\[15\],12.1
net1813,12.1
datamem._00416_,12.085
datamem._02020_,12.085
datamem.mem\[26\]\[6\],12.085
datamem.mem\[50\]\[24\],12.085
datamem.mem\[58\]\[8\],12.085
datamem.mem\[62\]\[10\],12.085
datamem.mem\[86\]\[14\],12.085
datamem._05602_,12.08
datamem._05920_,12.08
datamem._07107_,12.08
datamem._08076_,12.08
datamem._08307_,12.08
datamem._08407_,12.08
datamem._09638_,12.08
datamem._10042_,12.08
datamem._12630_,12.08
datamem._12643_,12.08
datamem.mem\[17\]\[22\],12.08
datamem.mem\[59\]\[28\],12.08
datamem.mem\[78\]\[0\],12.08
dp._0555_,12.08
net2969,12.08
net3942,12.08
net4826,12.08
net5904,12.08
datamem._00178_,12.075
datamem._03295_,12.065
datamem._06426_,12.06
datamem._06644_,12.06
datamem._09563_,12.06
datamem._10740_,12.06
dp.regfile._01783_,12.06
dp.regfile._03220_,12.06
net2060,12.06
net2128,12.06
net3272,12.06
net3364,12.06
net4174,12.06
net4745,12.06
net4995,12.06
net5700,12.06
net5752,12.06
cu.pc_updater.r\[23\],12.04
datamem._05688_,12.04
datamem._06957_,12.04
datamem._07264_,12.04
datamem._08031_,12.04
datamem._08413_,12.04
datamem._08571_,12.04
datamem._08620_,12.04
datamem._08715_,12.04
datamem._09138_,12.04
datamem._09497_,12.04
datamem._09788_,12.04
datamem._10266_,12.04
datamem._10499_,12.04
datamem._10515_,12.04
datamem._10669_,12.04
datamem._12681_,12.04
datamem.mem\[112\]\[18\],12.04
datamem.mem\[19\]\[15\],12.04
datamem.mem\[32\]\[3\],12.04
datamem.mem\[36\]\[16\],12.04
datamem.mem\[65\]\[23\],12.04
datamem.mem\[73\]\[21\],12.04
dp.funit.s.reg_B\[18\],12.04
dp.funit.s.sr.genblk1\[2\].genblk1\[23\].genblk1.mx.o_mux,12.04
dp.regfile._02808_,12.04
dp.regfile._03660_,12.04
dp.regfile._03881_,12.04
dp.regfile._04698_,12.04
dp.regfile._04951_,12.04
net1712,12.04
net2761,12.04
net3362,12.04
net3906,12.04
net4144,12.04
datamem.mem\[82\]\[6\],12.03
datamem.mem\[74\]\[28\],12.025
datamem._06518_,12.02
datamem._08273_,12.02
datamem._08758_,12.02
datamem._11149_,12.02
datamem._11696_,12.02
datamem._12001_,12.02
datamem._12679_,12.02
dp._0132_,12.02
dp._0469_,12.02
net3093,12.02
net4003,12.02
net4753,12.02
net5800,12.02
net5996,12.02
datamem._00748_,12.005
datamem.mem\[10\]\[25\],12.005
datamem.mem\[58\]\[4\],12.005
datamem._03450_,12
datamem._05586_,12
datamem._12381_,12
datamem.mem\[107\]\[3\],12
datamem.mem\[123\]\[4\],12
datamem.mem\[124\]\[5\],12
datamem.mem\[19\]\[29\],12
datamem.mem\[1\]\[19\],12
datamem.mem\[3\]\[7\],12
datamem.mem\[59\]\[25\],12
datamem.mem\[77\]\[29\],12
datamem.mem\[84\]\[18\],12
datamem.mem\[97\]\[27\],12
dp.regfile._05402_,12
dp.regfile.mem\[19\]\[3\],12
dp.regfile.mem\[29\]\[30\],12
net1497,12
net1519,12
net3710,12
net4614,12
datamem._02087_,11.985
datamem._02222_,11.985
datamem._03421_,11.98
datamem._10017_,11.98
dp.funit.s.sr.genblk1\[3\].genblk1\[16\].genblk1.mx.o_mux,11.98
dp.regfile._03871_,11.98
dp.regfile._05115_,11.98
net2203,11.98
net2301,11.98
net3119,11.98
net4360,11.98
net4643,11.98
net5432,11.98
datamem._01598_,11.965
datamem._02801_,11.965
datamem._06269_,11.96
datamem._09750_,11.96
datamem._10260_,11.96
datamem._12140_,11.96
datamem.mem\[115\]\[19\],11.96
datamem.mem\[123\]\[26\],11.96
datamem.mem\[5\]\[15\],11.96
datamem.mem\[71\]\[0\],11.96
datamem.mem\[77\]\[28\],11.96
datamem.mem\[95\]\[23\],11.96
dp._0329_,11.96
net481,11.96
dp.regfile._01081_,11.96
dp.regfile._04053_,11.96
dp.regfile._05150_,11.96
dp.regfile._05216_,11.96
net2219,11.96
net4124,11.96
net4219,11.96
net4556,11.96
net5197,11.96
datamem.mem\[75\]\[19\],11.95
datamem._02578_,11.945
datamem._03248_,11.945
datamem._03648_,11.945
datamem.mem\[122\]\[1\],11.945
dp.regfile._01038_,11.945
dp.regfile_wr_din0\[16\],11.945
cu.cwordWB\[3\],11.94
datamem._05246_,11.94
datamem._06606_,11.94
datamem._07580_,11.94
datamem._08311_,11.94
datamem._12301_,11.94
dp.regfile._02152_,11.94
dp.regfile._02991_,11.94
dp.regfile._03012_,11.94
dp.regfile.mem\[26\]\[30\],11.94
net2663,11.94
net3065,11.94
net3540,11.94
net4878,11.94
net5466,11.94
datamem._03269_,11.935
datamem._04628_,11.92
datamem._06315_,11.92
datamem._07121_,11.92
datamem._08020_,11.92
datamem._10799_,11.92
datamem._11584_,11.92
datamem._12614_,11.92
datamem.mem\[31\]\[31\],11.92
datamem.mem\[65\]\[10\],11.92
datamem.mem\[65\]\[14\],11.92
dp.regfile._02976_,11.92
dp.regfile._05381_,11.92
dp.regfile.mem\[25\]\[2\],11.92
net2074,11.92
net4405,11.92
datamem._01522_,11.905
dp.funit.s.sr.genblk1\[3\].genblk1\[21\].genblk1.mx.o_mux,11.9
net335,11.9
dp.regfile._05001_,11.9
dp.regfile._05214_,11.9
dp.regfile._05374_,11.9
net2351,11.9
net3171,11.9
net5744,11.9
net5854,11.9
datamem._01783_,11.885
datamem.mem\[102\]\[23\],11.885
datamem.mem\[102\]\[9\],11.885
datamem.mem\[26\]\[9\],11.885
datamem.mem\[50\]\[28\],11.885
datamem.mem\[58\]\[13\],11.885
dp.regfile._01173_,11.885
datamem._08242_,11.88
datamem._09196_,11.88
datamem.mem\[0\]\[19\],11.88
datamem.mem\[118\]\[9\],11.88
datamem.mem\[15\]\[14\],11.88
datamem.mem\[15\]\[17\],11.88
datamem.mem\[40\]\[14\],11.88
datamem.mem\[68\]\[19\],11.88
datamem.mem\[6\]\[9\],11.88
datamem.mem\[79\]\[9\],11.88
dp.funit.s.sr.genblk1\[4\].genblk1\[3\].genblk1.mx.o_mux,11.88
dp.regfile._03748_,11.88
dp.regfile._04639_,11.88
dp.regfile._04716_,11.88
net3342,11.88
net3495,11.88
net4009,11.88
net4572,11.88
datamem.mem\[86\]\[6\],11.865
cu.pcIFID.D\[7\],11.86
net3068,11.86
datamem.mem\[38\]\[4\],11.855
cu.pc_updater.B\[25\],11.85
datamem._03819_,11.845
datamem.mem\[26\]\[19\],11.845
datamem.mem\[82\]\[18\],11.845
datamem._04172_,11.84
datamem._11364_,11.84
datamem._11581_,11.84
datamem._12275_,11.84
datamem.mem\[0\]\[14\],11.84
datamem.mem\[103\]\[4\],11.84
datamem.mem\[116\]\[30\],11.84
datamem.mem\[5\]\[31\],11.84
datamem.mem\[87\]\[20\],11.84
datamem.mem\[91\]\[23\],11.84
dp.funit.alu.Logical_result\[7\],11.84
dp.regfile._01089_,11.84
net1315,11.84
net5467,11.84
net5945,11.84
dp.regfile._03425_,11.83
cu.pc_updater._056_,11.825
datamem._01862_,11.825
datamem._03957_,11.825
datamem.mem\[98\]\[23\],11.825
datamem._04582_,11.82
datamem._08326_,11.82
datamem._11035_,11.82
datamem.mem\[43\]\[14\],11.82
net428,11.82
dp.regfile._01643_,11.82
dp.regfile._03161_,11.82
dp.regfile._05051_,11.82
dp.regfile.mem\[12\]\[13\],11.82
net2165,11.82
net3190,11.82
net5066,11.82
net5426,11.82
datamem._01635_,11.805
datamem._02775_,11.805
datamem.mem\[34\]\[21\],11.805
datamem.mem\[38\]\[23\],11.805
cu.pcIFID.D\[4\],11.8
datamem._06201_,11.8
datamem._06203_,11.8
datamem._10513_,11.8
datamem.mem\[112\]\[2\],11.8
datamem.mem\[23\]\[3\],11.8
datamem.mem\[30\]\[1\],11.8
datamem.mem\[31\]\[8\],11.8
datamem.mem\[54\]\[22\],11.8
datamem.mem\[7\]\[17\],11.8
dp.regfile._03055_,11.8
dp.regfile._05317_,11.8
datamem._01397_,11.795
datamem.mem\[86\]\[2\],11.785
datamem._06585_,11.78
datamem._07112_,11.78
datamem._07118_,11.78
datamem._11481_,11.78
datamem._12637_,11.78
datamem.mem\[103\]\[2\],11.78
datamem.mem\[123\]\[25\],11.78
datamem.mem\[19\]\[26\],11.78
datamem.mem\[32\]\[9\],11.78
datamem.mem\[36\]\[10\],11.78
datamem.mem\[78\]\[27\],11.78
datamem.mem\[83\]\[29\],11.78
datamem.mem\[95\]\[26\],11.78
net782,11.78
dp.regfile._03163_,11.78
dp.regfile._03737_,11.78
dp.regfile._04627_,11.78
dp.regfile.mem\[12\]\[11\],11.78
net1563,11.78
net1920,11.78
net2825,11.78
net5198,11.78
net5215,11.78
datamem.mem\[114\]\[17\],11.77
datamem._00750_,11.765
datamem.mem\[66\]\[24\],11.765
cu.pc_updater.adder.ripple\[25\].full_adder._0_,11.76
cu.pc_updater.adder.ripple\[7\].full_adder._1_,11.76
datamem.mem\[103\]\[26\],11.76
datamem.mem\[109\]\[0\],11.76
datamem.mem\[75\]\[21\],11.76
dp.funit.alu.lu._028_,11.76
dp.funit.s.sr.genblk1\[3\].genblk1\[0\].genblk1.mx._0_,11.76
dp.regfile.mem\[27\]\[7\],11.76
net1750,11.76
datamem._00314_,11.745
datamem._00925_,11.745
datamem._05604_,11.74
datamem._08190_,11.74
datamem._12811_,11.74
datamem.mem\[31\]\[6\],11.74
datamem.mem\[67\]\[14\],11.74
datamem.mem\[6\]\[21\],11.74
datamem.mem\[70\]\[12\],11.74
datamem.mem\[91\]\[13\],11.74
dp.funit.alu.rcas.ripple\[10\].full_adder._0_,11.74
dp.funit.alu.rcas.ripple\[6\].full_adder._1_,11.74
dp.regfile._02352_,11.74
dp.regfile._03261_,11.74
dp.regfile._03644_,11.74
net1645,11.74
net3288,11.74
net4865,11.74
datamem.mem\[122\]\[12\],11.73
datamem._04783_,11.72
datamem._04934_,11.72
datamem._06774_,11.72
datamem._07784_,11.72
datamem._08701_,11.72
datamem._08912_,11.72
datamem._09632_,11.72
datamem._09649_,11.72
datamem._11595_,11.72
datamem.mem\[116\]\[3\],11.72
datamem.mem\[61\]\[31\],11.72
datamem.mem\[64\]\[9\],11.72
datamem.mem\[87\]\[19\],11.72
dp.regfile._02727_,11.72
dp.regfile._03516_,11.72
net1306,11.72
net1349,11.72
datamem.mem\[113\]\[11\],11.71
datamem._00611_,11.705
datamem._02811_,11.705
cu.pc_updater.B\[1\],11.7
cu.pc_updater.adder.carry_connector\[11\],11.7
cu.pc_updater.adder.ripple\[19\].full_adder._2_,11.7
datamem._05181_,11.7
datamem._05871_,11.7
datamem._06255_,11.7
datamem._06524_,11.7
datamem._06601_,11.7
datamem._07157_,11.7
datamem._07308_,11.7
datamem._08927_,11.7
datamem._09070_,11.7
datamem._09826_,11.7
datamem._10505_,11.7
datamem._10605_,11.7
datamem._10833_,11.7
datamem.mem\[13\]\[13\],11.7
datamem.mem\[39\]\[23\],11.7
datamem.mem\[4\]\[27\],11.7
datamem.mem\[68\]\[15\],11.7
datamem.mem\[69\]\[31\],11.7
datamem.mem\[70\]\[9\],11.7
dp.funit.alu.rcas.ripple\[12\].full_adder._1_,11.7
dp.regfile._01808_,11.7
dp.regfile._01910_,11.7
dp.regfile._05164_,11.7
net3604,11.7
net3791,11.7
net3948,11.7
net3970,11.7
net4766,11.7
net5282,11.7
datamem.mem\[86\]\[8\],11.69
datamem._02737_,11.685
datamem.mem\[34\]\[14\],11.685
